src_ip,dst_ip,src_mac,dst_mac,protocol_name,src_port,dst_port,modbus_trans_id,modbus_func_code,up_pkt_count,down_pkt_count,up_payload_count,down_payload_count,duration,up_payload_mean,down_payload_mean,up_payload_min,down_payload_min,up_payload_max,down_payload_max,up_payload_std,down_payload_std,up_time_interval_mean,down_time_interval_mean,up_time_interval_min,down_time_interval_min,up_time_interval_max,down_time_interval_max,up_time_interval_std,down_time_interval_std
192.168.1.101,192.168.1.253,50:9a:4c:c1:b1:a7,50:fa:84:98:2c:c3,DNS,49711,53,0,0,2,0,98,0,4.038335,49.0,0,49,0,49,0,0.0,0,4.038335,0,4.038335,0,4.038335,0,0.000000,0
192.168.1.100,192.168.1.255,00:e8:4c:68:d3:c7,ff:ff:ff:ff:ff:ff,NBNS,137,137,0,0,29,0,1682,0,54.397090,58.0,0,58,0,58,0,0.0,0,1.942753214285714285714285714,0,0.063390,0,11.779585,0,3.266982924670705113422687683,0
192.168.1.101,192.168.1.253,50:9a:4c:c1:b1:a7,50:fa:84:98:2c:c3,ARP,0,0,0,0,4,0,0,0,23.007337,0.0,0,0,0,0,0,0.0,0,7.669112333333333333333333333,0,4.845999,0,10.995613,0,2.535677055248339168693391940,0
192.168.1.253,192.168.1.101,50:fa:84:98:2c:c3,50:9a:4c:c1:b1:a7,ARP,0,0,0,0,0,6,0,0,28.465098,0,0.0,0,0,0,0,0,0.0,0,5.6930196,0,1.221771,0,10.995660,0,3.259398009499152897216923836
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59531,502,0,0,7,0,224,0,9.021392,32.0,0,32,0,32,0,0.0,0,1.503565333333333333333333333,0,1.372885,0,1.618672,0,0.07250203545341943631857853132,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59532,502,0,0,7,0,224,0,9.020977,32.0,0,32,0,32,0,0.0,0,1.503496166666666666666666667,0,1.372866,0,1.618590,0,0.07247786046652836699308477338,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59533,502,0,0,7,0,224,0,9.021183,32.0,0,32,0,32,0,0.0,0,1.5035305,0,1.372887,0,1.618823,0,0.07253150800801446639302215387,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59534,502,0,0,7,0,224,0,9.020938,32.0,0,32,0,32,0,0.0,0,1.503489666666666666666666667,0,1.373060,0,1.618743,0,0.07245062757645527960663151221,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59535,502,0,0,7,0,224,0,9.021028,32.0,0,32,0,32,0,0.0,0,1.503504666666666666666666667,0,1.373108,0,1.618720,0,0.07243212114494201084176017051,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59536,502,0,0,7,0,224,0,9.020859,32.0,0,32,0,32,0,0.0,0,1.5034765,0,1.373137,0,1.618696,0,0.07240996544847953454242179993,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59537,502,0,0,7,0,224,0,9.020876,32.0,0,32,0,32,0,0.0,0,1.503479333333333333333333333,0,1.373052,0,1.618656,0,0.07243577648433741259502873034,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59538,502,0,0,7,0,224,0,9.020646,32.0,0,32,0,32,0,0.0,0,1.503441,0,1.373081,0,1.618548,0,0.07239669485319524354747844601,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59539,502,0,0,7,0,224,0,9.020560,32.0,0,32,0,32,0,0.0,0,1.503426666666666666666666667,0,1.372924,0,1.618738,0,0.07248621643150893246624707763,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59540,502,0,0,7,0,224,0,9.020564,32.0,0,32,0,32,0,0.0,0,1.503427333333333333333333333,0,1.372967,0,1.618704,0,0.07247810399393430294147017749,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59541,502,0,0,7,0,224,0,9.020544,32.0,0,32,0,32,0,0.0,0,1.503424,0,1.372820,0,1.618659,0,0.07250172856100282891608569165,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59542,502,0,0,7,0,224,0,9.020207,32.0,0,32,0,32,0,0.0,0,1.503367833333333333333333333,0,1.372621,0,1.618666,0,0.07254827541119698380013811082,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59543,502,0,0,7,0,224,0,9.020308,32.0,0,32,0,32,0,0.0,0,1.503384666666666666666666667,0,1.372368,0,1.618744,0,0.07264709293029021283317398396,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59544,502,0,0,7,0,224,0,9.020319,32.0,0,32,0,32,0,0.0,0,1.5033865,0,1.372303,0,1.618691,0,0.07264255409824648137381221181,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59545,502,0,0,7,0,224,0,9.020108,32.0,0,32,0,32,0,0.0,0,1.503351333333333333333333333,0,1.372351,0,1.618648,0,0.07262355775427756395871828062,0
192.168.1.240,192.168.1.101,00:80:f4:0d:e6:50,50:9a:4c:c1:b1:a7,TCP,502,59531,0,0,0,11,0,286,36.841543,0,26.0,0,26,0,26,0,0.0,0,3.6841543,0,0.521655,0,5.020841,0,1.595909259327675559557809649
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59546,502,0,0,7,0,224,0,9.019939,32.0,0,32,0,32,0,0.0,0,1.503323166666666666666666667,0,1.372391,0,1.618563,0,0.07258903503150841276897244523,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59547,502,0,0,7,0,224,0,9.019974,32.0,0,32,0,32,0,0.0,0,1.503329,0,1.372375,0,1.618699,0,0.07262395528336362925776387153,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59548,502,0,0,7,0,224,0,9.020072,32.0,0,32,0,32,0,0.0,0,1.503345333333333333333333333,0,1.372504,0,1.618638,0,0.07257764944220469555310728505,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59549,502,0,0,7,0,224,0,9.020066,32.0,0,32,0,32,0,0.0,0,1.503344333333333333333333333,0,1.372481,0,1.618666,0,0.07258500973035379813853081633,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59550,502,0,0,7,0,224,0,9.020155,32.0,0,32,0,32,0,0.0,0,1.503359166666666666666666667,0,1.372493,0,1.618745,0,0.07261236046619213316360408338,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59552,502,0,0,7,0,224,0,9.019984,32.0,0,32,0,32,0,0.0,0,1.503330666666666666666666667,0,1.372450,0,1.618737,0,0.07262981005451931894481893467,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59551,502,0,0,7,0,224,0,9.019924,32.0,0,32,0,32,0,0.0,0,1.503320666666666666666666667,0,1.372455,0,1.618702,0,0.07261690539781735669743089619,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59553,502,0,0,7,0,224,0,9.019937,32.0,0,32,0,32,0,0.0,0,1.503322833333333333333333333,0,1.372475,0,1.618660,0,0.07259651193966246995389350127,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59554,502,0,0,7,0,224,0,9.019923,32.0,0,32,0,32,0,0.0,0,1.5033205,0,1.372471,0,1.618653,0,0.07260969498111116566212825944,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59556,502,0,0,7,0,224,0,9.019886,32.0,0,32,0,32,0,0.0,0,1.503314333333333333333333333,0,1.372615,0,1.618576,0,0.07253894578010414461036352576,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59555,502,0,0,7,0,224,0,9.019748,32.0,0,32,0,32,0,0.0,0,1.503291333333333333333333333,0,1.372592,0,1.618537,0,0.07253030881102204587677652854,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59557,502,0,0,7,0,224,0,9.019819,32.0,0,32,0,32,0,0.0,0,1.503303166666666666666666667,0,1.372556,0,1.618580,0,0.07256050678897041869958776637,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59558,502,0,0,7,0,224,0,9.019832,32.0,0,32,0,32,0,0.0,0,1.503305333333333333333333333,0,1.372723,0,1.618422,0,0.07246863226405078374115993957,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59559,502,0,0,7,0,224,0,9.019702,32.0,0,32,0,32,0,0.0,0,1.503283666666666666666666667,0,1.372954,0,1.618137,0,0.07232294951043471435564174290,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59560,502,0,0,7,0,224,0,9.019831,32.0,0,32,0,32,0,0.0,0,1.503305166666666666666666667,0,1.372991,0,1.618169,0,0.07231584871800617646095145091,0
192.168.1.240,192.168.1.101,00:80:f4:0d:e6:50,50:9a:4c:c1:b1:a7,TCP,502,59532,0,0,0,8,0,208,36.839728,0,26.0,0,26,0,26,0,0.0,0,5.262818285714285714285714286,0,3.880616,0,7.997100,0,1.181314980161480203747548735
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59561,502,0,0,7,0,224,0,9.019732,32.0,0,32,0,32,0,0.0,0,1.503288666666666666666666667,0,1.373006,0,1.618136,0,0.07230944900833423505148980885,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59562,502,0,0,7,0,224,0,9.019830,32.0,0,32,0,32,0,0.0,0,1.503305,0,1.373019,0,1.618235,0,0.07232759061151329867840302854,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59563,502,0,0,7,0,224,0,9.019786,32.0,0,32,0,32,0,0.0,0,1.503297666666666666666666667,0,1.372971,0,1.618309,0,0.07237023484524252637569630603,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59564,502,0,0,7,0,224,0,9.019564,32.0,0,32,0,32,0,0.0,0,1.503260666666666666666666667,0,1.372952,0,1.618353,0,0.07238016868743967097208810703,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59565,502,0,0,7,0,224,0,9.019626,32.0,0,32,0,32,0,0.0,0,1.503271,0,1.372910,0,1.618406,0,0.07240892137943592744160426241,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59566,502,0,0,7,0,224,0,9.019581,32.0,0,32,0,32,0,0.0,0,1.5032635,0,1.372917,0,1.618382,0,0.07241586734675856475689113203,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59567,502,0,0,7,0,224,0,9.019704,32.0,0,32,0,32,0,0.0,0,1.503284,0,1.373006,0,1.618463,0,0.07240637830329590514810445235,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59568,502,0,0,7,0,224,0,9.019667,32.0,0,32,0,32,0,0.0,0,1.503277833333333333333333333,0,1.372861,0,1.618449,0,0.07243933509361854679361097982,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59569,502,0,0,7,0,224,0,9.019465,32.0,0,32,0,32,0,0.0,0,1.503244166666666666666666667,0,1.372944,0,1.618367,0,0.07239552182609240798055418166,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59570,502,0,0,7,0,224,0,9.019524,32.0,0,32,0,32,0,0.0,0,1.503254,0,1.372811,0,1.618435,0,0.07245516312635467848372076599,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59571,502,0,0,7,0,224,0,9.019433,32.0,0,32,0,32,0,0.0,0,1.503238833333333333333333333,0,1.372913,0,1.618345,0,0.07240312550900148966732931582,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59572,502,0,0,7,0,224,0,9.019459,32.0,0,32,0,32,0,0.0,0,1.503243166666666666666666667,0,1.372942,0,1.618365,0,0.07240540729673133711896729706,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59573,502,0,0,7,0,224,0,9.019768,32.0,0,32,0,32,0,0.0,0,1.503294666666666666666666667,0,1.372513,0,1.618732,0,0.07260915191091424820858637111,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59574,502,0,0,7,0,224,0,9.019730,32.0,0,32,0,32,0,0.0,0,1.503288333333333333333333333,0,1.372504,0,1.618818,0,0.07263892849032275078320141431,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59575,502,0,0,7,0,224,0,9.019646,32.0,0,32,0,32,0,0.0,0,1.503274333333333333333333333,0,1.372536,0,1.618793,0,0.07262464113432085585694527956,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59576,502,0,0,7,0,224,0,9.019714,32.0,0,32,0,32,0,0.0,0,1.503285666666666666666666667,0,1.372266,0,1.618875,0,0.07271879024632415382745848858,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59577,502,0,0,7,0,224,0,9.019837,32.0,0,32,0,32,0,0.0,0,1.503306166666666666666666667,0,1.372199,0,1.618966,0,0.07275901374953865848721281438,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59578,502,0,0,7,0,224,0,9.019800,32.0,0,32,0,32,0,0.0,0,1.503300,0,1.372200,0,1.618969,0,0.07276028352519433844723757830,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59579,502,0,0,7,0,224,0,9.019746,32.0,0,32,0,32,0,0.0,0,1.503291,0,1.372195,0,1.618951,0,0.07275649851616921602591890665,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59580,502,0,0,7,0,224,0,9.019791,32.0,0,32,0,32,0,0.0,0,1.5032985,0,1.372167,0,1.619031,0,0.07278376751893240652623240466,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59581,502,0,0,7,0,224,0,9.019796,32.0,0,32,0,32,0,0.0,0,1.503299333333333333333333333,0,1.372296,0,1.619030,0,0.07274086018570000080471323310,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59582,502,0,0,7,0,224,0,9.019811,32.0,0,32,0,32,0,0.0,0,1.503301833333333333333333333,0,1.372348,0,1.618863,0,0.07268570213234664917115739404,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59583,502,0,0,7,0,224,0,9.019727,32.0,0,32,0,32,0,0.0,0,1.503287833333333333333333333,0,1.372236,0,1.618853,0,0.07271385432964080073076008814,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59584,502,0,0,7,0,224,0,9.019902,32.0,0,32,0,32,0,0.0,0,1.503317,0,1.372238,0,1.619013,0,0.07275680283886403246283741535,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59585,502,0,0,7,0,224,0,9.019838,32.0,0,32,0,32,0,0.0,0,1.503306333333333333333333333,0,1.372225,0,1.619012,0,0.07276422510562606288368602195,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59586,502,0,0,7,0,224,0,9.019590,32.0,0,32,0,32,0,0.0,0,1.503265,0,1.372269,0,1.619049,0,0.07276122860425049199885234839,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59587,502,0,0,7,0,224,0,9.019739,32.0,0,32,0,32,0,0.0,0,1.503289833333333333333333333,0,1.372353,0,1.619016,0,0.07271799534598632545618420506,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59588,502,0,0,7,0,224,0,9.019898,32.0,0,32,0,32,0,0.0,0,1.503316333333333333333333333,0,1.372695,0,1.618875,0,0.07258943749762924166630029146,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59589,502,0,0,7,0,224,0,9.019779,32.0,0,32,0,32,0,0.0,0,1.5032965,0,1.372691,0,1.618878,0,0.07258409866894630891358716839,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59590,502,0,0,7,0,224,0,9.019892,32.0,0,32,0,32,0,0.0,0,1.503315333333333333333333333,0,1.372677,0,1.618893,0,0.07260053308038141089883172302,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59591,502,0,0,7,0,224,0,9.019695,32.0,0,32,0,32,0,0.0,0,1.5032825,0,1.372691,0,1.618879,0,0.07259861390033559036035457544,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59592,502,0,0,7,0,224,0,9.019738,32.0,0,32,0,32,0,0.0,0,1.503289666666666666666666667,0,1.372655,0,1.618919,0,0.07262296199703109205469619793,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59593,502,0,0,7,0,224,0,9.019793,32.0,0,32,0,32,0,0.0,0,1.503298833333333333333333333,0,1.372585,0,1.618965,0,0.07267464802441235230768685166,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59594,502,0,0,7,0,224,0,9.019746,32.0,0,32,0,32,0,0.0,0,1.503291,0,1.372677,0,1.619010,0,0.07265902041270122527809370390,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59595,502,0,0,7,0,224,0,9.019659,32.0,0,32,0,32,0,0.0,0,1.5032765,0,1.372702,0,1.618941,0,0.07262034665470827949068893700,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59596,502,0,0,7,0,224,0,9.019809,32.0,0,32,0,32,0,0.0,0,1.5033015,0,1.372765,0,1.619041,0,0.07262790614667340111999727353,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59597,502,0,0,7,0,224,0,9.019820,32.0,0,32,0,32,0,0.0,0,1.503303333333333333333333333,0,1.372696,0,1.619046,0,0.07264764167694793258299824763,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59598,502,0,0,7,0,224,0,9.019570,32.0,0,32,0,32,0,0.0,0,1.503261666666666666666666667,0,1.372689,0,1.619034,0,0.07265737336675167447251887862,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59599,502,0,0,7,0,224,0,9.019766,32.0,0,32,0,32,0,0.0,0,1.503294333333333333333333333,0,1.372615,0,1.619226,0,0.07273680414495966994376681929,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59600,502,0,0,7,0,224,0,9.019592,32.0,0,32,0,32,0,0.0,0,1.503265333333333333333333333,0,1.372583,0,1.619144,0,0.07271231475402835013839702637,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59602,502,0,0,7,0,224,0,9.019759,32.0,0,32,0,32,0,0.0,0,1.503293166666666666666666667,0,1.372756,0,1.619134,0,0.07267327466227794037651873630,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59601,502,0,0,7,0,224,0,9.019688,32.0,0,32,0,32,0,0.0,0,1.503281333333333333333333333,0,1.372663,0,1.619125,0,0.07269133667012107495057343421,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59603,502,0,0,7,0,224,0,9.019763,32.0,0,32,0,32,0,0.0,0,1.503293833333333333333333333,0,1.372756,0,1.619245,0,0.07270739510626748405438064946,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59604,502,0,0,7,0,224,0,9.019781,32.0,0,32,0,32,0,0.0,0,1.503296833333333333333333333,0,1.372817,0,1.619032,0,0.07263239325401274119546827314,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59605,502,0,0,7,0,224,0,9.019660,32.0,0,32,0,32,0,0.0,0,1.503276666666666666666666667,0,1.372778,0,1.618962,0,0.07262628638600642523026209755,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59606,502,0,0,7,0,224,0,9.019749,32.0,0,32,0,32,0,0.0,0,1.5032915,0,1.372618,0,1.619049,0,0.07269386297056535798948348076,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59607,502,0,0,7,0,224,0,9.019789,32.0,0,32,0,32,0,0.0,0,1.503298166666666666666666667,0,1.372650,0,1.619042,0,0.07268673895197267839953308817,0
192.168.1.240,192.168.1.101,00:80:f4:0d:e6:50,50:9a:4c:c1:b1:a7,TCP,502,59533,0,0,0,10,0,260,36.833590,0,26.0,0,26,0,26,0,0.0,0,4.092621111111111111111111111,0,1.138952,0,5.020842,0,1.243944725024427588786753390
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59608,502,0,0,7,0,224,0,9.019552,32.0,0,32,0,32,0,0.0,0,1.503258666666666666666666667,0,1.372634,0,1.619153,0,0.07271602949755224973389737545,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59609,502,0,0,7,0,224,0,9.019557,32.0,0,32,0,32,0,0.0,0,1.5032595,0,1.372679,0,1.618992,0,0.07265072248034885624351842623,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59610,502,0,0,7,0,224,0,9.019500,32.0,0,32,0,32,0,0.0,0,1.503250,0,1.372790,0,1.618928,0,0.07260534584312645500918548671,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59611,502,0,0,7,0,224,0,9.019575,32.0,0,32,0,32,0,0.0,0,1.5032625,0,1.372937,0,1.618895,0,0.07257580444783233678986317620,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59612,502,0,0,7,0,224,0,9.019511,32.0,0,32,0,32,0,0.0,0,1.503251833333333333333333333,0,1.373024,0,1.618865,0,0.07252526958795503543643824237,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59613,502,0,0,7,0,224,0,9.019567,32.0,0,32,0,32,0,0.0,0,1.503261166666666666666666667,0,1.372987,0,1.618944,0,0.07257625193182837698462888410,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59614,502,0,0,7,0,224,0,9.019567,32.0,0,32,0,32,0,0.0,0,1.503261166666666666666666667,0,1.373011,0,1.618996,0,0.07257337148343200833619617544,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59615,502,0,0,7,0,224,0,9.019614,32.0,0,32,0,32,0,0.0,0,1.503269,0,1.372960,0,1.619012,0,0.07259311487094810334294288540,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59616,502,0,0,7,0,224,0,9.019523,32.0,0,32,0,32,0,0.0,0,1.503253833333333333333333333,0,1.372880,0,1.619070,0,0.07264091782968390391130048977,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59617,502,0,0,7,0,224,0,9.019599,32.0,0,32,0,32,0,0.0,0,1.5032665,0,1.372602,0,1.619101,0,0.07271197715587622959536135095,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59618,502,0,0,7,0,224,0,9.019453,32.0,0,32,0,32,0,0.0,0,1.503242166666666666666666667,0,1.372642,0,1.619082,0,0.07270064367531800302991233751,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59620,502,0,0,7,0,224,0,9.019458,32.0,0,32,0,32,0,0.0,0,1.503243,0,1.372613,0,1.619158,0,0.07273687029744039424707083586,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59619,502,0,0,7,0,224,0,9.019362,32.0,0,32,0,32,0,0.0,0,1.503227,0,1.372587,0,1.619132,0,0.07272679735833278118653855969,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59621,502,0,0,7,0,224,0,9.019561,32.0,0,32,0,32,0,0.0,0,1.503260166666666666666666667,0,1.372921,0,1.618949,0,0.07258498519532504220675724769,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59622,502,0,0,7,0,224,0,9.019300,32.0,0,32,0,32,0,0.0,0,1.503216666666666666666666667,0,1.372800,0,1.618963,0,0.07261845853423831034444656377,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59623,502,0,0,7,0,224,0,9.019260,32.0,0,32,0,32,0,0.0,0,1.503210,0,1.372811,0,1.618917,0,0.07260661588312734466471197635,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59624,502,0,0,7,0,224,0,9.019249,32.0,0,32,0,32,0,0.0,0,1.503208166666666666666666667,0,1.372975,0,1.618758,0,0.07252284038705017209576817342,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,TCP,59625,502,0,0,7,0,224,0,9.019260,32.0,0,32,0,32,0,0.0,0,1.503210,0,1.372820,0,1.618740,0,0.07255868945665065322594822224,0
