src_ip,dst_ip,src_mac,dst_mac,protocol_name,src_port,dst_port,modbus_trans_id,modbus_func_code,up_pkt_count,down_pkt_count,up_payload_count,down_payload_count,duration,up_payload_mean,down_payload_mean,up_payload_min,down_payload_min,up_payload_max,down_payload_max,up_payload_std,down_payload_std,up_time_interval_mean,down_time_interval_mean,up_time_interval_min,down_time_interval_min,up_time_interval_max,down_time_interval_max,up_time_interval_std,down_time_interval_std
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62114,502,0,0,5,0,540,0,7.472960,108.0,0,108,0,108,0,0.0,0,1.868240,0,1.197502,0,2.868177,0,0.6309912544825799723106119077,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62115,502,0,0,5,0,540,0,7.472937,108.0,0,108,0,108,0,0.0,0,1.86823425,0,1.197476,0,2.868201,0,0.6310112938939266719279579559,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62116,502,0,0,5,0,540,0,7.472799,108.0,0,108,0,108,0,0.0,0,1.86819975,0,1.197427,0,2.868258,0,0.6310465783107357123672123907,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62117,502,0,0,5,0,540,0,6.275427,108.0,0,108,0,108,0,0.0,0,1.56885675,0,1.382759,0,1.914040,0,0.2040014168472550094509122156,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62118,502,0,0,5,0,540,0,7.472935,108.0,0,108,0,108,0,0.0,0,1.86823375,0,1.197535,0,2.868330,0,0.6310681275101662904453185576,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62119,502,0,0,6,0,648,0,7.472956,108.0,0,108,0,108,0,0.0,0,1.4945912,0,1.197538,0,1.914147,0,0.2353134056575612948348886956,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62120,502,0,0,5,0,540,0,7.472792,108.0,0,108,0,108,0,0.0,0,1.868198,0,1.197485,0,2.868249,0,0.6310245825425503975894548163,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62121,502,0,0,4,0,432,0,6.275174,108.0,0,108,0,108,0,0.0,0,2.091724666666666666666666667,0,1.493066,0,2.868249,0,0.5753313349171549821362435079,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62122,502,0,0,5,0,540,0,7.472733,108.0,0,108,0,108,0,0.0,0,1.86818325,0,1.197508,0,2.868283,0,0.6310366761311797953109716410,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62123,502,0,0,6,0,648,0,7.472800,108.0,0,108,0,108,0,0.0,0,1.494560,0,1.197522,0,1.914010,0,0.2352630923404689076433649077,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62124,502,0,0,5,0,540,0,7.472789,108.0,0,108,0,108,0,0.0,0,1.86819725,0,1.197541,0,2.868407,0,0.6311115680964717509271619002,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62125,502,0,0,4,0,432,0,6.275155,108.0,0,108,0,108,0,0.0,0,2.091718333333333333333333333,0,1.492774,0,2.868387,0,0.5754808050296339428338338627,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62126,502,0,0,5,0,540,0,7.472730,108.0,0,108,0,108,0,0.0,0,1.8681825,0,1.197607,0,2.868280,0,0.6310205647918695208900851779,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62127,502,0,0,6,0,648,0,7.472660,108.0,0,108,0,108,0,0.0,0,1.494532,0,1.197606,0,1.913855,0,0.2352057619132660618928145646,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62128,502,0,0,5,0,540,0,7.472629,108.0,0,108,0,108,0,0.0,0,1.86815725,0,1.197610,0,2.868250,0,0.6310170478352288542074781389,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62129,502,0,0,4,0,432,0,6.274936,108.0,0,108,0,108,0,0.0,0,2.091645333333333333333333333,0,1.492784,0,2.868253,0,0.5754268338954040201034042930,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62130,502,0,0,6,0,648,0,7.472557,108.0,0,108,0,108,0,0.0,0,1.4945114,0,1.197392,0,1.913875,0,0.2352649108163816255758690096,0
